AD,AD3002-BK-,3002,3002-,3002BK16,$17.99,$53.97 EA,0,0
AD,AD3002-BK-,3002,3002-BK-,3002BK18,$22.16,$66.48 EA,0,1
AD,AD3002-WH-,3002,3002-WH-,3002WT810,$8.83,$26.49 EA,0,3
AD,AD3002-WH-,3002,3002-WH-,3002WT11,$12.24,$36.72 EA,0,2
AD,AD3002-WH-,3002,3002-WH-,3002WT16,$17.99,$53.97 EA,0,4
AD,AD3002-WH-,3002,3002-WH-,3002WT18,$22.16,$66.48 EA,0,1
AD,AD4010-BM-,4010,4010-BM-,4010BM810,$9.48,$28.44 EA,0,5
AD,AD4010-BM-,4010,4010-BM-,4010BM11,$13.08,$39.24 EA,0,3
AD,AD4010-BM-,4010,4010-BM-,4010BM16,$19.16,$57.48 EA,0,2
AD,AD4010-DW-,4010,4010-DW-,4010DW810,$9.48,$28.44 EA,0,2
AD,AD4010-DW-,4010,4010-DW-,4010DW11,$13.08,$39.24 EA,0,0
AD,AD4010-DW-,4010,4010-DW-,4010DW16,$19.16,$57.48 EA,0,0
AD,AD4010-LB-,4010,4010-LB-,4010LB81,$9.48,$28.44 EA,0,5
AD,AD4010-LB-,4010,4010-LB-,4010LB11,$13.08,$39.24 EA,0,2
AD,AD4010-LB-,4010,4010-LB-,4010LB16,$19.16,$57.48 EA,0,4
AD,AD4010-SY-,4010,4010-SY-,4010SY81,$9.48,$28.44 EA,0,6
AD,AD4010-SY-,4010,4010-SY-,4010SY11,$13.08,$39.24 EA,0,5
AD,AD4010-SY-,4010,4010-SY-,4010SY16,$19.16,$57.48 EA,0,2
AD,AD4010-UO-,4010,4010-UO-,4010UO81,$9.48,$28.44 EA,0,0
AD,AD4010-UO-,4010,4010-UO-,4010UO11,$13.08,$39.24 EA,0,2
AD,AD4010-UO-,4010,4010-UO-,4010UO16,$19.16,$57.48 EA,0,1
AD,AD4010-WG-,4010,4010-WG-,4010WG810,$9.48,$28.44 EA,0,2
AD,AD4010-WG-,4010,4010-WG-,4010WG11,$13.08,$39.24 EA,0,4
AD,AD4010-WG-,4010,4010-WG-,4010WG16,$19.16,$57.48 EA,0,2
AD,AD4030-BK-,4030,AD4030-BK-,AD4030-,$11.61,$34.83 EA,0,0
AD,AD4030-BK-,4030,AD4030-BK-,AD4030-,$20.04,$60.12 EA,0,1
AD,AD4030-BK-,4030,AD4030-BK-,AD4030-,$23.26,$69.78 EA,0,0
AD,AD4030-BK-,4030,AD4030-BK-,AD4030-,$9.23,$27.69 EA,0,0
AD,AD4030-WH-,4030,AD4030-,AD4030-,$11.61,$34.83 EA,0,0
AD,AD4030-WH--,4030,AD4030-,AD4030-,$20.04,$60.12 EA,0,3
AD,AD4030-WH-,4030,AD4030-,AD4030-,$23.26,$69.78 EA,0,2
AD,AD4030-WH-,4030,AD4030-,AD4030-,$9.23,$27.69 EA,0,3
AD,AD4050-BB-,4050,4050-BB-,4050BB81,$10.00,$29.99 EA,0,2
AD,AD4050-BB-,4050,4050-BB-,4050BB11,$13.37,$41.31 EA,0,2
AD,AD4050-BB-,4050,4050-BB-,4050BB16,$20.15,$60.45 EA,0,2
AD,AD4050-BK-,4050,4050-BK-,4050BK81,$10.00,$29.99 EA,0,3
AD,AD4050-BK-,4050,4050-BK-,4050BK11,$13.37,$41.31 EA,0,4
AD,AD4050-BK-,4050,4050-BK-,4050BK16,$20.15,$60.45 EA,0,3
AD,AD4050-BP-,4050,4050-BP-,4050BP81,$10.00,$29.99 EA,0,3
AD,AD4050-BP-,4050,4050-BP-,4050BP11,$13.37,$41.31 EA,0,2
AD,AD4050-BP-,4050,4050-BP-,4050BP16,$20.15,$60.45 EA,0,3
AD,AD4050-SG-,4050,4050-SG-,4050SG81,$10.00,$29.99 EA,0,4
AD,AD4050-SG-,4050,4050-SG-,4050SG11,$13.37,$41.31 EA,0,1
AD,AD4050-SG-,4050,4050-SG-,4050SG16,$20.15,$60.45 EA,0,0
AD,AD4050-TP-,4050,4050-TP-,4050TP81,$10.00,$29.99 EA,0,2
AD,AD4050-TP-,4050,4050-TP-,4050TP11,$13.37,$41.31 EA,0,2
AD,AD4050-TP-,4050,4050-TP-,4050TP16,$20.15,$60.45 EA,0,2
AD,AD4050-WT-,4050,4050-WT-,4050WT810,$10.00,$29.99 EA,0,6
AD,AD4050-WT-,4050,4050-WT-,4050WT11,$13.37,$41.31 EA,0,5
AD,AD4050-WT-,4050,4050-WT-,4050WT16,$20.15,$60.45 EA,0,3
AD,AD4080-BK-,4080,4080-BK-,4080BK81,$8.65,$25.95 EA,0,0
AD,AD4080-BK-,4080,4080-BK-,4080BK91,$10.38,$31.14 EA,0,0
AD,AD4080-BK-,4080,4080-BK-,4080BK11,$12.04,$36.12 EA,0,0
AD,AD4080-BK-,4080,4080-BK-,4080BK11,$13.26,$39.78 EA,,
AD,AD4080-BK-,4080,4080-BK-,4080BK12,$13.36,$40.08 EA,0,0
AD,AD4080-BK-,4080,4080-BK-,4080BK16,$17.80,$53.40 EA,0,4
AD,AD4080-BK-,4080,4080-BK-,4080BK18,$21.97,$65.91 EA,0,4
AD,AD4080-BK-,4080,4080-BK-,4080BK24,$34.40,$85.99 EA,0,1
AD,AD4080-DH-,4080,4080-DH-,4080DH81,$8.65,$25.95 EA,0,0
AD,AD4080-DH-,4080,4080-DH-,4080DH11,$12.04,$36.12 EA,0,0
AD,AD4080-DH-,4080,4080-DH-,4080DH16,$17.80,$53.40 EA,0,1
AD,AD4080-DH-,4080,4080-DH-,4080DH18,$21.97,$65.91 EA,0,0
AD,AD4080-WB-,4080,4080-WB-,4080WB810,$8.65,$25.95 EA,0,0
AD,AD4080-WB-,4080,4080-WB-,4080WB11,$12.04,$36.12 EA,,
AD,AD4080-WB-,4080,4080-WB-,4080WB16,$17.80,$53.40 EA,0,1
AD,AD4080-WB-,4080,4080-WB-,4080WB18,$21.97,$65.91 EA,0,3
AD,AD4080-WC-,4080,4080-WC-,4080WC810,$8.65,$25.95 EA,0,5
AD,AD4080-WC-,4080,4080-WC-,4080WC11,$12.04,$36.12 EA,0,0
AD,AD4080-WC-,4080,4080-WC-,4080WC16,$17.80,$53.40 EA,0,0
AD,AD4080-WC-,4080,4080-WC-,4080WC18,$21.97,$65.91 EA,0,1
AD,AD4080-WH-,4080,4080-WH-,4080WH810,$8.65,$25.95 EA,0,5
AD,AD4080-WH-,4080,4080-WH-,4080WH912,$10.38,$31.14 EA,0,1
AD,AD4080-WH-,4080,4080-WH-,4080WH11,$12.04,$36.12 EA,0,0
AD,AD4080-WH-,4080,4080-WH-,4080WH11,$13.26,$39.78 EA,0,3
AD,AD4080-WH-,4080,4080-WH-,4080WH12,$13.36,$40.08 EA,0,2
AD,AD4080-WH-,4080,4080-WH-,4080WH16,$17.80,$53.40 EA,0,3
AD,AD4080-WH-,4080,4080-WH-,4080WH18,$21.97,$65.91 EA,0,2
AD,AD5010-BK-,5010,5010-BK-,AD5010-,$12.82,$38.46 EA,0,0
AD,AD5010-BK-,5010,5010-BK-,AD5010-,$19.06,$57.18 EA,0,3
AD,AD5010-BK-,5010,AD5010-BK-,AD5010-,$23.48,$70.44 EA,0,1
AD,AD5010-BK-,5010,5010-BK-810,AD5010-,$9.14,$27.42 EA,0,0
AD,AD5010-BK-,5010,AD5010-BK-,AD5010-,$9.75,$29.25 EA,0,2
AD,AD5010-GD-,5010,5010-GD-,AD5010-,$12.82,$38.46 EA,0,4
AD,AD5010-GD-,5010,5010-GD-,AD5010-,$19.06,$57.18 EA,0,0
AD,AD5010-GD-,5010,AD5010-,AD5010-,$23.48,$70.44 EA,0,2
AD,AD5010-GD-,5010,5010-GD-810,AD5010-,$9.14,$27.42 EA,0,6
AD,AD5010-GD-,5010,AD5010-,AD5010-,$9.75,$29.25 EA,0,6
AD,AD5010-SL-,5010,5010-SL-,AD5010-,$12.82,$38.46 EA,0,5
AD,AD5010-SL-,5010,5010-SL-,AD5010-,$19.06,$57.18 EA,0,1
AD,AD5010-SL-,5010,5010-SL-,AD5010-,$9.14,$27.42 EA,0,3
AD,AD5010-WH-,5010,5010-WH-,AD5010-,$12.82,$38.46 EA,0,0
AD,AD5010-WH-,5010,5010-WH-,AD5010-,$19.06,$57.18 EA,0,0
AD,AD5010-WH-,5010,5010-WH-,AD5010-,$9.14,$9.75 EA,0,0
AD,AD5010-WL-,5010,AD5010-,AD5010-,$12.82,$38.46 EA,0,0
AD,AD5010-WL-,5010,AD5010-,AD5010-,$19.06,$57.18 EA,0,2
AD,AD5010-WL-,5010,5010-WL-810,AD5010-,$9.14,$27.42 EA,0,0
AD,AD5010-WL-,5010,AD5010-,AD5010-,$9.75,$29.25 EA,0,2
AD,AD5501-GD-57,5501,AD5501-,AD5501-,$5.74,$17.22 EA,0,4
AD,AD5501-SL-,5501,AD5501-SL-,AD5501-,$10.34,$31.02 EA,0,11
AD,AD5501-SL-,5501,AD5501-SL-,AD5501-,$18.50,$55.50 EA,0,0
AD,AD5501-SL-,5501,AD5501-SL-,AD5501-,$5.74,$17.22 EA,0,6
AD,AD5501-SL-,5501,AD5501-SL-,AD5501-,$7.42,$22.26 EA,0,4
AD,AD6020-DG-57,6020,6020-DG-57,AD6020-,$5.40,$16.20 EA,0,0
AD,AD6020-DG-,6020,AD6020-,AD6020-,$7.12,$21.36 EA,0,1
AD,AD6020-GR-57,6020,AD6020-,AD6020-,$5.40,$16.20 EA,0,3
AD,AD6020-GR-,6020,AD6020-,AD6020-,$7.12,$21.36 EA,0,0
AD,AD6030-FG-,6030,6030-FG-,AD6030-,$13.58,$40.74 EA,0,4
AD,AD6030-FG-57,6030,6030-FG-57,AD30FG57,$6.85,$20.55 EA,0,2
AD,AD6030-FG-,6030,6030-FG-912,AD6030-,$10.51,$31.53 EA,,
AD,AD6030-GN-,6030,6030-GN-,AD6030-,$12.30,$36.90 EA,0,2
AD,AD6030-GN-,6030,AD6030-,AD6030-,$13.69,$41.07 BX,0,4
AD,AD6030-GN-,6030,6030-GN-,AD6030-,$18.41,$46.02 EA,0,6
AD,AD6030-GN-,6030,6030-GN-810,AD6030-,$8.87,$26.61 EA,0,5
AD,AD6030-HN-,6030,6030-HN-,AD6030-,$12.30,$36.90 EA,0,0
AD,AD6030-HN-,6030,6030-HN-,AD6030-,$18.41,$46.02 EA,0,5
AD,AD6030-HN-57,6030,6030-HN-57,AD6030HN,$6.85,$20.55 EA,0,5
AD,AD6030-HN-,6030,6030-HN-810,AD6030-,$8.87,$26.61 EA,0,0
AD,AD6030-KR-,6030,6030-KR-,AD6030-,$12.30,$36.90 EA,0,2
AD,AD6030-KR-,6030,6030-KR-,AD6030-,$13.58,$40.74 EA,0,6
AD,AD6030-KR-,6030,AD6030-KR-,AD6030-,$13.69,$41.07 EA,0,5
AD,AD6030-KR-,6030,6030-KR-,AD6030-,$18.41,$46.02 EA,0,6
AD,AD6030-KR-57,6030,6030-KR-57,AD6030KR,$6.85,$20.55 EA,0,2
AD,AD6030-KR-,6030,6030-KR-810,AD6030-,$8.87,$26.61 EA,0,2
AD,AD6030-KR-,6030,6030-KR-912,6030-KR-,$10.51,$31.53 EA,0,2
AD,AD6030-OW-,6030,6030-OW-,AD6030-,$12.30,$36.90 EA,0,0
AD,AD6030-OW-,6030,6030-OW-,AD6030-,$13.58,$40.74 EA,0,3
AD,AD6030-OW-,6030,AD6030-,AD6030-,$13.69,$41.07 EA,0,1
AD,AD6030-OW-,6030,6030-OW-,AD6030-,$18.41,$46.02 EA,0,0
AD,AD6030-OW-,6030,6030-OW-,AD6030O,$6.85,$20.55 EA,0,4
AD,AD6030-OW-,6030,6030-OW-,AD6030-,$8.87,$26.61 EA,0,3
AD,AD6030-OW-,6030,6030-OW-,AD6030-,$10.51,$31.53 EA,0,1
AD,AD6030-SY-,6030,6030-SY-,AD6030-,$12.30,$36.90 EA,0,3
AD,AD6030-SY-,6030,6030-SY-,AD6030-,$13.58,$40.74 EA,0,5
AD,AD6030-SY-,6030,AD6030-SY-,AD6030-,$13.69,$41.07 EA,0,1
AD,AD6030-SY-,6030,6030-SY-,AD6030-,$18.41,$46.02 EA,0,3
AD,AD6030-SY-57,6030,6030-SY-57,AD6030SY,$6.85,$20.55 EA,0,3
AD,AD6030-SY-,6030,6030-SY-810,AD6030-,$8.87,$26.61 EA,0,4
AD,AD6030-SY-,6030,6030-SY-912,AD6030-,$10.51,$31.53 EA,0,0
AD,AD6030-WB-,6030,6030-WB-,AD6030-,$13.58,$40.74 EA,0,0
AD,AD6030-WB-,6030,6030-WB-,AD6030-,$13.69,$41.07 EA,0,2
AD,AD6030-WB-,6030,6030-WB-,AD6030-,$10.51,$31.53 EA,0,0
AS,ASBC006520,BC00,BC0065201,ASBC0065,$7.07,$21.29 EA,0,0
AS,ASBC006520,BC00,BC0065201,ASBC0065,$10.40,$30.02 EA,0,0
AS,ASBC006520,BC00,BC0065201,ASBC0065,$5.25,$17.72 EA,0,0
AS,ASBC006520,BC00,BC0065207,ASBC0065,$7.07,$21.29 EA,0,0
AS,ASBC006520,BC00,BC0065207,ASBC0065,$10.40,$30.02 EA,0,0
AS,ASBC006520,BC00,BC0065207,ASBC0065,$5.25,$17.72 EA,0,1
AS,ASBCPG426,BCP,BCPG4268,ASBCPG4,$5.24,$17.72 EA,0,0
AS,ASBCPG428,BCP,BCPG4288,BCPG4288,$5.24,$17.72 EA,0,0
AS,ASBG109311,BG1,BG1093111,BG109311,$6.43,$21.29 EA,0,0
AS,ASBG109311,BG1,BG10931114,ASBG1093,$6.43,$21.29 EA,0,0
AS,ASBG109311,BG1,BG1093116,BG109311,$9.34,$30.02 EA,0,0
AS,ASBG1093810,BG1,BG1093810,ASBG1093,$5.25,$17.72 EA,0,0
AS,ASBG246174,BG2,BG2461741,ASBG2461,$6.43,$21.29 EA,0,0
AS,ASBG246174,BG2,BG24617457,ASBG2461,$4.55,$13.65 EA,0,0
AS,ASBG246174,BG2,BG2461748,ASBG2461,$5.25,$17.72 EA,0,0
AS,ASBG246174,BG2,BG2461748,ASBG2461,$5.25,$17.72 EA,0,0
AS,ASBG246176,BG2,BG2461761,ASBG2461,$6.43,$21.29 EA,0,0
AS,ASBG246176,BG2,BG24617657,ASBG2461,$4.55,$13.65 EA,0,0
AS,ASBG246176,BG2,BG2461768,ASBG2461,$5.24,$17.72 EA,,
AS,ASBG246176,BG2,BG2461768,ASBG2461,$5.24,$17.72 EA,0,1
AS,ASBG402213,BG4,BG4022134,BG402213,$6.43,$21.29 EA,0,1
AS,ASBG402213,BG4,BG4022134,BG402213,$9.34,$30.02 EA,0,0
AS,ASBG402213,BG4,BG4022134,BG402213,$15.50,$47.99 EA,0,0
AS,ASBG402213,BG4,BG4022134,BG402213,$5.24,$17.72 EA,0,0
AS,ASBG4397810,BG4,BG4397810,BG439781,$5.24,$17.72 EA,0,0
AS,ASBG662811,BG6,BG66281114,ASBG6628,$6.43,$21.29 EA,0,0
AS,ASBG662857,BG6,BG662857,ASBG6628,$4.55,$13.65 EA,0,0
AS,ASBG6628810,BG6,BG6628810,ASBG6628,$5.24,$17.72 EA,0,0
AS,ASBG740501,BG7,BG7405011,BG740501,$6.43,$21.29 EA,,
AS,ASBG740501,BG7,BG7405016,BG740501,$9.34,$30.02 EA,0,0
AS,ASBG740508,BG7,BG74050810,BG740508,$5.25,$17.72 EA,0,0
AS,ASBG814831,BG8,BG8148311,BG814831,$6.43,$21.29 EA,0,0
AS,ASBG814831,BG8,BG8148316,BG814831,$9.34,$30.02 EA,0,0
AS,ASBG814838,BG8,BG81483810,BG814838,$5.25,$17.72 EA,0,0
AS,ASBG847111,BG8,BG84711114,BG847111,$6.43,$21.29 EA,0,0
AS,ASBG847116,BG8,BG84711620,BG847116,$9.34,$30.02 EA,0,0
AS,ASBG8471810,BG8,BG8471810,BG847181,$5.25,$17.72 EA,0,0
AS,ASBGR67351,BGR,BGR673511,BGR67351,$6.43,$21.29 EA,0,0
AS,ASBGR67351,BGR,BGR673516,BGR67351,$9.34,$30.02 EA,0,0
AS,ASBGR67351,BGR,BGR673518,BGR67351,$15.50,$47.99 EA,0,0
AS,ASBGR67358,BGR,BGR673581,BGR67358,$5.24,$17.72 EA,0,0
AS,ASBJ401191,BJ40,BJ4011911,ASBJ4011,$7.07,$21.29 EA,0,0
AS,ASBJ401191,BJ40,BJ4011916,ASBJ4011,$10.40,$30.02 EA,0,0
AS,ASBJ401198,BJ40,BJ4011981,ASBJ4011,$5.25,$17.72 EA,0,0
AS,ASBJ402431,BJ40,BJ4024311,ASBJ4024,$7.07,$21.29 EA,0,0
AS,ASBJ402431,BJ40,BJ4024316,ASBJ4024,$10.40,$30.02 EA,0,0
AS,ASBJ402431,BJ40,BJ4024318,ASBJ4024,$15.50,$47.99 EA,0,0
AS,ASBJ402438,BJ40,BJ4024381,ASBJ4024,$5.25,$17.72 EA,0,0
AS,ASBJ404431,BJ40,BJ4044311,ASBJ4044,$7.07,$21.29 EA,0,0
AS,ASBJ404431,BJ40,BJ4044316,ASBJ4044,$10.40,$30.02 EA,,
AS,ASBJ404431,BJ40,BJ4044318,ASBJ4044,$15.50,$47.99 EA,0,0
AS,ASBJ404438,BJ40,BJ4044381,ASBJ4044,$5.25,$17.72 EA,0,0
AS,ASBJ404438,BJ40,BJ4044385,ASBJ4044,$5.24,$17.72 EA,0,0
AS,ASBM011930,BM0,BM0119301,ASBM0119,$6.43,$21.29 EA,0,0
AS,ASBM011930,BM0,BM0119301,ASBM0119,$9.34,$30.02 EA,0,0
AS,ASBM014047,BM0,BM0140473,ASBM0140,$6.43,$21.29 EA,0,0
AS,ASBM014047,BM0,BM0140473,ASBM0140,$9.34,$30.02 EA,0,0
AS,ASBM014047,BM0,BM0140473,ASBM0140,$15.50,$47.99 EA,0,0
AS,ASBM014047,BM0,BM0140473,ASBM0140,$5.24,$17.72 EA,0,0
AS,ASBM014047,BM0,BM0140473,ASBM0140,$5.24,$17.72 EA,0,0
AS,ASBM020497,BM0,BM0204978,ASBM0204,$5.24,$17.72 EA,0,0
AS,ASBM072049,BM0,BM0720496,BM072049,$4.72,$17.72 EA,0,0
AS,ASBM072049,BM0,BM0720497,BM072049,$4.72,$17.72 EA,0,0
AS,ASBM074083,BM0,BM0740831,ASBM0740,$7.07,$21.29 EA,0,0
AS,ASBM074083,BM0,BM0740831,ASBM7408,$10.40,$30.02 EA,0,0
AS,ASBM074083,BM0,BM0740831,ASBM0748,$5.05,$13.65 EA,0,0
AS,ASBM074083,BM0,BM0740838,ASBM0740,$5.25,$17.72 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$5.25,$17.72 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$7.07,$21.29 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$9.34,$30.02 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$15.50,$47.99 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$5.03,$13.65 EA,0,0
AS,ASBM103823,BM1,BM1038237,ASBM1038,$5.24,$17.72 EA,0,0
AS,ASBM108309,BM1,BM1083094,ASBM1083,$7.07,$21.29 EA,0,0
AS,ASBM108309,BM1,BM1083094,ASBM1083,$10.40,$30.02 EA,0,0
AS,ASBM108309,BM1,BM1083094,ASBM1083,$5.25,$17.72 EA,0,0
AS,ASBM109316,BM1,BGM10931,ASBM1093,$9.34,$30.02 EA,0,0
AS,ASBM109318,BM1,BM1093181,BM109318,$5.24,$17.72 EA,0,0
AS,ASBM120669,BM1,BM1206691,ASBM1206,$6.43,$21.29 EA,0,0
AS,ASBM120669,BM1,BM1206691,ASBM1206,$9.34,$30.02 EA,0,0
AS,ASBM141907,BM1,BM1419070,ASBM1419,$6.43,$21.29 EA,0,0
AS,ASBM141907,BM1,BM1419070,ASBM1419,$9.34,$30.02 EA,0,0
AS,ASBM141907,BM1,BM1419070,ASBM1419,$15.50,$47.99 EA,0,0
AS,ASBM141907,BM1,BM1419070,ASBM1419,$5.25,$17.72 EA,0,0
AS,ASBM141907,BM1,BM1419070,ASBM1419,$5.24,$17.72 EA,0,0
AS,ASBM150007,BM1,BM1500070,ASBM1500,$5.25,$17.72 EA,0,0
AS,ASBM150007,BM1,BM1500070,BM150007,$9.34,$30.02 EA,0,0
AS,ASBM150007,BM1,BM1500070,BM150007,$5.24,$17.72 EA,0,0
AS,ASBM151063,BM1,BM1510632,BM151063,$6.43,$21.29,0,0
AS,ASBM151063,BM1,BM1510632,BM151063,$9.34,$30.02 EA,0,0
AS,ASBM151063,BM1,BM1510632,BM151063,$5.24,$17.72 EA,0,0
AS,ASBM233028,BM2,BM2330281,ASBM2330,$7.07,$21.29 EA,0,0
AS,ASBM233028,BM2,BM2330281,ASBM2330,$10.40,$30.02 EA,0,0
AS,ASBM233028,BM2,BM2330281,ASBM2330,$15.50,$47.99 EA,0,0
AS,ASBM233028,BM2,BM2330281,ASBM2330,$5.25,$17.72 EA,0,1
AS,ASBM233028,BM2,BM2330281,ASBM2330,$5.24,$17.72 EA,,
AS,ASBM239083,BM2,BM2390836,BM239083,$6.43,$21.29 EA,0,0
AS,ASBM239083,BM2,BM2390836,BM239083,$9.34,$30.02 EA,0,0
AS,ASBM239083,BM2,BM2390836,BM239083,$5.25,$17.72 EA,0,0
AS,ASBM278093,BM2,BM2780934,ASBM2780,$7.07,$21.29,0,0
AS,ASBM278093,BM2,BM2780934,ASBM2780,$10.40,$30.02 EA,0,5
AS,ASBM278093,BM2,BM2780934,ASBM2780,$5.25,$17.72 EA,0,0
AS,ASBM456146,BM4,BM4561462,ASBM4561,$6.43,$21.29 EA,0,0
AS,ASBM456146,BM4,BM4561462,ASBM4561,$9.34,$30.02 EA,0,0
AS,ASBM456146,BM4,BM4561462,ASBM4561,$15.50,$47.99 EA,0,0
AS,ASBM606219,BM6,BM6062195,BM606219,$6.43,$21.29 EA,0,0
AS,ASBM606219,BM6,BM6062195,BM606219,$9.34,$30.02 EA,0,2
AS,ASBM606219,BM6,BM6062195,BM606219,$5.25,$17.72 EA,0,0
AS,ASBM612592,BM6,BM6125921,ASBM6125,$5.25,$17.72 EA,0,0
AS,ASBM612592,BM6,BM6125921,ASBM6125,$6.43,$21.29 EA,0,0
AS,ASBM612592,BM6,BM6125921,ASBM6125,$9.34,$30.02 EA,0,0
AS,ASBM612592,BM6,BM6125921,ASBM6125,$5.05,$13.65 EA,0,0
AS,ASBM622688,BM6,BM6226881,BM622688,$6.43,$21.29 EA,0,0
AS,ASBM622688,BM6,BM6226881,BM622688,$9.34,$30.02 EA,0,0
AS,ASBM622688,BM6,BM6226881,BM622688,$15.50,$47.99 EA,0,0
AS,ASBM622688,BM6,BM6226881,BM622688,$5.24,$17.72 EA,0,0
AS,ASBM622688,BM6,BM6226881,BM622688,$4.72,$17.72 EA,0,0
AS,ASBM716127,BM7,BM7161278,BM716127,$4.55,$13.65 EA,0,0
AS,ASBM723070,BM7,BM7230703,BM723070,$4.72,$17.72 EA,0,0
AS,ASBM732116,BM7,BM7321168,ASBM7321,$5.25,$17.72 EA,0,0
AS,ASBM732116,BM7,BM7321168,ASBM7321,$7.07,$21.29 EA,0,0
AS,ASBM732116,BM7,BM7321168,ASBM7321,$10.40,$30.02 EA,0,0
AS,ASBM732116,BM7,BM7321168,BM732116,$4.55,$13.65,0,0
AS,ASBM735780,BM7,BM7357802,BM735780,$6.43,$21.29 EA,0,0
AS,ASBM735780,BM7,BM7357802,BM735780,$9.34,$30.02 EA,,
AS,ASBM735780,BM7,BM7357802,BM735780,$5.24,$17.72 EA,0,0
AS,ASBM755429,BM7,BM7554290,ASBM7554,$7.07,$21.29 EA,0,0
AS,ASBM755429,BM7,BM7554290,ASBM7554,$10.40,$30.02 EA,,
AS,ASBM755429,BM7,BM7554290,ASBM7554,$5.25,$17.72 EA,0,0
AS,ASBM802095,BM8,BM8020950,BM802095,$6.43,$21.29 EA,0,0
AS,ASBM802095,BM8,BM8020950,BM802095,$9.34,$30.02 EA,0,2
AS,ASBM802095,BM8,BM8020950,BM802095,$5.25,$17.72 EA,0,1
AS,ASBM818095,BM8,BM8180951,BM818095,$6.43,$21.29 EA,0,0
AS,ASBM818095,BM8,BM8180951,BM818095,$9.34,$30.02 EA,0,0
AS,ASBM818095,BM8,BM8180951,BM818095,$5.25,$17.72 EA,0,0
AS,ASBM858663,BM8,BM8586635,BM858663,$6.43,$21.29 EA,0,0
AS,ASBM858663,BM8,BM8586635,BM858663,$9.34,$30.02 EA,0,0
AS,ASBM858663,BM8,BM8586635,BM858663,$5.24,$17.72 EA,0,0
AS,ASBM858663,BM8,BM8586636,BM858663,$6.43,$21.29 EA,0,1
AS,ASBM858663,BM8,BM8586636,BM858663,$9.34,$30.02 EA,0,0
AS,ASBM858663,BM8,BM8586636,BM858663,$5.24,$17.72 EA,0,0
AS,ASBM858663,BM8,BM8586637,BM858663,$6.43,$21.29 EA,0,1
AS,ASBM858663,BM8,BM8586637,BM858663,$9.34,$30.02 EA,0,0
AS,ASBM858663,BM8,BM8586637,BM858663,$5.24,$17.72 EA,0,0
